date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:46:55	41600/41600	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32e0-a280%22	https://hously.archielite.com/storage/properties/7-600x400.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/properties/7-600x400.jpg	(from https://hously.archielite.com/)
11:46:58	77813/77813	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2004:46:58%20GMT	https://hously.archielite.com/properties/property-for-sale-johannesburg-south-africa	/var/www/copy-web/hourslyhouse/hously.archielite.com/properties/property-for-sale-johannesburg-south-africa.html	(from https://hously.archielite.com/)
11:46:58	35089/35089	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32e0-8911%22	https://hously.archielite.com/storage/properties/8-600x400.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/properties/8-600x400.jpg	(from https://hously.archielite.com/)
11:47:01	80444/80444	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2004:47:00%20GMT	https://hously.archielite.com/properties/villa-for-sale-at-bermuda-dunes	/var/www/copy-web/hourslyhouse/hously.archielite.com/properties/villa-for-sale-at-bermuda-dunes.html	(from https://hously.archielite.com/)
11:47:01	22597/22597	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32e0-5845%22	https://hously.archielite.com/storage/properties/6-600x400.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/properties/6-600x400.jpg	(from https://hously.archielite.com/)
11:47:04	80170/80170	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2004:47:04%20GMT	https://hously.archielite.com/properties/walnut-park-apartment	/var/www/copy-web/hourslyhouse/hously.archielite.com/properties/walnut-park-apartment.html	(from https://hously.archielite.com/)
11:47:04	30997/30997	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32de-7915%22	https://hously.archielite.com/storage/properties/10-600x400.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/properties/10-600x400.jpg	(from https://hously.archielite.com/)
11:47:06	77777/77777	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2004:47:06%20GMT	https://hously.archielite.com/properties/5-beds-luxury-house	/var/www/copy-web/hourslyhouse/hously.archielite.com/properties/5-beds-luxury-house.html	(from https://hously.archielite.com/)
11:47:06	34139/34139	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32de-855b%22	https://hously.archielite.com/storage/properties/11-600x400.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/properties/11-600x400.jpg	(from https://hously.archielite.com/)
11:47:09	77290/77290	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2004:47:08%20GMT	https://hously.archielite.com/properties/family-victorian-view-home	/var/www/copy-web/hourslyhouse/hously.archielite.com/properties/family-victorian-view-home.html	(from https://hously.archielite.com/)
11:47:09	22076/22076	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32da-563c%22	https://hously.archielite.com/storage/clients/01.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/clients/01.jpg	(from https://hously.archielite.com/)
11:47:09	19184/19184	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32da-4af0%22	https://hously.archielite.com/storage/clients/02.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/clients/02.jpg	(from https://hously.archielite.com/)
11:47:11	19621/19621	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32da-4ca5%22	https://hously.archielite.com/storage/clients/03.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/clients/03.jpg	(from https://hously.archielite.com/)
11:47:11	24790/24790	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32da-60d6%22	https://hously.archielite.com/storage/clients/04.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/clients/04.jpg	(from https://hously.archielite.com/)
11:47:13	16583/16583	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32da-40c7%22	https://hously.archielite.com/storage/clients/05.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/clients/05.jpg	(from https://hously.archielite.com/)
11:47:13	23104/23104	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32da-5a40%22	https://hously.archielite.com/storage/clients/06.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/clients/06.jpg	(from https://hously.archielite.com/)
11:47:16	38509/38509	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2004:47:15%20GMT	https://hously.archielite.com/agents/leland	/var/www/copy-web/hourslyhouse/hously.archielite.com/agents/leland.html	(from https://hously.archielite.com/)
11:47:16	19350/19350	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22668e32b4-4b96%22	https://hously.archielite.com/storage/accounts/6-600x400.jpg	/var/www/copy-web/hourslyhouse/hously.archielite.com/storage/accounts/6-600x400.jpg	(from https://hously.archielite.com/)
11:47:16	4692/4692	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2004:47:16%20GMT	https://hously.archielite.com/cdn-cgi/l/email-protection	/var/www/copy-web/hourslyhouse/hously.archielite.com/cdn-cgi/l/email-protection.html	(from https://hously.archielite.com/)
11:47:18	41421/41421	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2004:47:18%20GMT	https://hously.archielite.com/agents/mireya	/var/www/copy-web/hourslyhouse/hously.archielite.com/agents/mireya.html	(from https://hously.archielite.com/)
